id,external_id,name,nombre_oficial,parent_iso,parent_state,poblacion_2010,poblacion_2020,poblacion_2026,poblacion_2050,poblacion_2021,area_km2,densidad,capital,idh,pib_total_mm_usd,pib_per_capita_usd
92452058B38977236110472,ve_miranda_acevedo,Acevedo,Municipio Acevedo,VE-M,Miranda,89673,99810,104150,108329,108299,1879,57.63,Caucagua,0.765,1583.28,6423
92452058B57596479619194,ve_apure_achaguas,Achaguas,Municipio Achaguas,VE-C,Apure,64856,80534,89748,116441,72802,15754,4.62,Achaguas,0.569,162.03,1742
92452058B11954780234519,ve_portuguesa_agua_blanca,Agua Blanca,Municipio Agua Blanca,VE-P,Portuguesa,21012,24496,26481,31897,26512,199,133.22,Agua Blanca,,,
92452058B20734367983151,ve_monagas_aguasay,Aguasay,Municipio Aguasay,VE-N,Monagas,11647,13308,14061,16291,16739,2504,6.68,Aguasay,,,
92452058B83946856745535,ve_merida_alberto_adriani,Alberto Adriani,Municipio Alberto Adriani,VE-L,Mérida,136997,165458,181535,217249,164330,683,240.6,El Vigía,0.679,169.27,3605
92452058B22632362075175,ve_barinas_alberto_arvelo_torrealba,Alberto Arvelo Torrealba,Municipio Alberto Arvelo Torrealba,VE-E,Barinas,40152,47869,52108,62958,54133,769,70.39,Sabaneta,,,
92452058B38768688631563,ve_anzoategui_anaco,Anaco,Municipio Anaco,VE-B,Anzoátegui,130535,150478,161660,185719,162556,795,204.47,Anaco,0.69,289.9,3886
92452058B98875483329913,ve_sucre_andres_mata,Andrés Mata,Municipio Andrés Mata,VE-R,Sucre,20416,23811,25777,32031,24818,454,54.66,San José de Aerocuar,,,
92452058B1998456811231,ve_nueva_esparta_antolin_del_campo,Antolín del Campo,Municipio Antolín del Campo,VE-O,Nueva Esparta,,,,,35830,72,497.63,La Plaza de Paraguachí,,,
92452058B74293045430698,ve_delta_amacuro_antonio_diaz,Antonio Díaz,Municipio Antonio Díaz,VE-Y,Delta Amacuro,26516,33388,38254,73444,42417,22746,7.86,Curiapo,,,
92452058B75275574170386,ve_barinas_antonio_jose_de_sucre,Antonio José de Sucre,Municipio Antonio José de Sucre,VE-E,Barinas,77712,90620,97339,111484,96337,2975,32.38,Socopó,,,
92452058B76772094645860,ve_merida_antonio_pinto_salinas,Antonio Pinto Salinas,Municipio Antonio Pinto Salinas,VE-L,Mérida,24277,29115,31810,37451,31073,348,89.29,Santa Cruz de Mora,0.67,426.52,3416
92452058B88247068668405,ve_tachira_antonio_romulo_costa,Antonio Rómulo Costa,Municipio Antonio Rómulo Costa,VE-S,Táchira,10378,11288,11805,14202,13333,146,91.32,Las Mesas,,,
92452058B2608246233639,ve_cojedes_anzoategui,Anzoátegui,Municipio Anzoátegui,VE-H,Cojedes,16762,18775,19820,23452,23019,831,27.7,Cojedes,,,
92452058B83392643498369,ve_anzoategui_aragua,Aragua,Municipio Aragua,VE-B,Anzoátegui,28859,35409,39490,52667,35659,2624,13.58,Aragua de Barcelona,0.7,218.04,4166
92452058B8973005468773,ve_portuguesa_araure,Araure,Municipio Araure,VE-P,Portuguesa,166288,198267,216694,266775,180812,640,282.51,Araure,,,
92452058B92699654861711,ve_merida_aricagua,Aricagua,Municipio Aricagua,VE-L,Mérida,4259,5068,5512,6371,6119,790,7.74,Aricagua,0.634,62.01,2686
92452058B45353491303676,ve_yaracuy_aristides_bastidas,Arístides Bastidas,Municipio Arístides Bastidas,VE-U,Yaracuy,21114,25548,28136,35267,25234,74,341,San Pablo,,,
92452058B11237040354260,ve_merida_arzobispo_chacon,Arzobispo Chacón,Municipio Arzobispo Chacón,VE-L,Mérida,13206,15648,16975,19419,15478,1659,9.32,Canaguá,0.637,63.06,2736
92452058B65922817978550,ve_amazonas_autonomo_alto_orinoco,Autónomo Alto Orinoco,Municipio Autónomo Alto Orinoco,VE-Z,Amazonas,12814,16074,18222,28127,14492,50850,0.28,La Esmeralda,0.579,59.36,1858
92452058B96252003881726,ve_amazonas_autonomo_atabapo,Autónomo Atabapo,Municipio Autónomo Atabapo,VE-Z,Amazonas,9348,11929,13669,22083,10667,25900,0.41,San Fernando de Atabapo,0.591,54.65,2013
92452058B12581966052082,ve_amazonas_autonomo_atures,Autónomo Atures,Municipio Autónomo Atures,VE-Z,Amazonas,111194,147924,171537,260628,128153,4500,28.47,Puerto Ayacucho,0.655,269.35,3092
92452058B84571882758287,ve_amazonas_autonomo_autana,Autónomo Autana,Municipio Autónomo Autana,VE-Z,Amazonas,8821,11347,13066,21538,9620,15750,0.61,Isla Ratón,0.619,20.02,2418
92452058B42172892239758,ve_amazonas_autonomo_manapiare,Autónomo Manapiare,Municipio Autónomo Manapiare,VE-Z,Amazonas,7966,10040,11418,17904,8841,33100,0.26,San Juan de Manapiare,0.593,4.69,2045
92452058B1963066211404,ve_amazonas_autonomo_maroa,Autónomo Maroa,Municipio Autónomo Maroa,VE-Z,Amazonas,2050,2641,3046,5058,2326,14250,0.16,Maroa,0.599,10.79,2126
92452058B35318903418648,ve_amazonas_autonomo_rio_negro,Autónomo Río Negro,Municipio Autónomo Río Negro,VE-Z,Amazonas,2326,2938,3350,5315,2581,39150,0.06,San Carlos de Río Negro,0.615,42.96,2368
92452058B12744919392555,ve_tachira_ayacucho,Ayacucho,Municipio Ayacucho,VE-S,Táchira,58134,62513,64931,75961,67590,507,133.31,Colón,,,
92452058B6439374620840,ve_zulia_baralt,Baralt,Municipio Baralt,VE-V,Zulia,90634,105877,114166,139560,112432,2211,50.85,San Timoteo,0.74,1662.47,5423
92452058B44291856842988,ve_barinas_barinas,Barinas,Municipio Barinas,VE-E,Barinas,351036,427863,471914,600501,495578,3304,149.99,Barinas,0.664,1563.72,3265
92452058B98941669377363,ve_miranda_baruta,Baruta,Municipio Baruta,VE-M,Miranda,335557,377558,396537,423229,273755,86,3183.19,Baruta,0.741,1280.41,5461
92452058B13726471401889,ve_carabobo_bejuma,Bejuma,Municipio Bejuma,VE-G,Carabobo,47811,53496,56142,63409,56275,469,119.98,Bejuma,0.74,1437.41,5447
92452058B36691786068251,ve_sucre_benitez,Benítez,Municipio Benítez,VE-R,Sucre,32735,37542,40236,48024,38501,2733,14.08,El Pilar,,,
92452058B25789635219154,ve_sucre_bermudez,Bermúdez,Municipio Bermúdez,VE-R,Sucre,145850,167187,179131,213539,170052,203,837.69,Carúpano,,,
92452058B20804490373380,ve_apure_biruaca,Biruaca,Municipio Biruaca,VE-C,Apure,61522,76553,85420,111391,66782,1281,52.13,Biruaca,0.546,75.33,1491
92452058B89474674930128,ve_trujillo_bocono,Boconó,Municipio Boconó,VE-T,Trujillo,91387,109078,118833,140900,103717,1365,75.98,Boconó,,,
92452058B25759098564616,ve_miranda_brion,Brión,Municipio Brión,VE-M,Miranda,62643,69938,73111,76604,72520,531,136.57,Higuerote,0.759,996.71,6157
92452058B76566791733610,ve_yaracuy_bruzual,Bruzual,Municipio Bruzual,VE-U,Yaracuy,73039,86161,93451,110188,83862,417,201.1,Chivacoa,,,
92452058B24669849330150,ve_falcon_buchivacoa,Buchivacoa,Municipio Buchivacoa,VE-I,Falcón,22991,27170,29554,35567,27932,2657,10.51,Capatárida,,,
92452058B89590794968656,ve_miranda_buroz,Buroz,Municipio Buroz,VE-M,Miranda,27866,30918,32202,33240,34203,198,172.74,Mamporal,0.742,520.65,5515
92452058B12886197889450,ve_zulia_cabimas,Cabimas,Municipio Cabimas,VE-V,Zulia,272995,312063,332141,385372,326738,655,498.83,Cabimas,0.744,1249.24,5597
92452058B31160427054809,ve_falcon_cacique_manaure,Cacique Manaure,Municipio Cacique Manaure,VE-I,Falcón,11020,12919,13986,16520,13918,190,73.25,Yaracal,,,
92452058B36515365287716,ve_sucre_cajigal,Cajigal,Municipio Cajigal,VE-R,Sucre,21796,25474,27613,34484,27069,365,74.16,Yaguaraparo,,,
92452058B96430954073814,ve_guarico_camaguan,Camaguán,Municipio Camaguán,VE-J,Guárico,25580,31371,34771,42909,30122,1164,25.87,Camaguán,,,
92452058B18446749128605,ve_aragua_camatagua,Camatagua,Municipio Camatagua,VE-D,Aragua,17232,19456,20597,24310,27991,780,35.88,Camatagua,0.652,489.77,3027
92452058B73225783388147,ve_merida_campo_elias,Campo Elías,Municipio Campo Elías,VE-L,Mérida,108188,132332,146295,180398,119614,609,196.41,Ejido,0.7,87.95,4150
92452058B32887557209533,ve_trujillo_candelaria,Candelaria,Municipio Candelaria,VE-T,Trujillo,29505,35144,38241,45142,33348,411,81.13,Chejendé,,,
92452058B9406045296169,ve_merida_caracciolo_parra_olmedo,Caracciolo Parra Olmedo,Municipio Caracciolo Parra Olmedo,VE-L,Mérida,28206,33423,36254,41469,35714,689,51.83,Tucaní,0.698,153.2,4111
92452058B98251546128304,ve_trujillo_carache,Carache,Municipio Carache,VE-T,Trujillo,29598,34814,37597,43065,32160,957,33.6,Carache,,,
92452058B92131040648268,ve_merida_cardenal_quintero,Cardenal Quintero,Municipio Cardenal Quintero,VE-L,Mérida,9696,11480,12447,14213,11617,350,33.19,Santo Domingo,0.683,105.29,3722
92452058B54071015831659,ve_tachira_cardenas,Cárdenas,Municipio Cárdenas,VE-S,Táchira,125702,138402,145757,179733,139002,262,530.54,Táriba,,,
92452058B25550874950140,ve_monagas_caripe,Caripe,Municipio Caripe,VE-N,Monagas,33499,38586,40970,48400,40965,573,71.49,Caripe,,,
92452058B62251986707273,ve_falcon_carirubana,Carirubana,Municipio Carirubana,VE-I,Falcón,252206,292427,314340,359516,310730,684,454.28,Punto Fijo,,,
92452058B19178625121823,ve_bolivar_caroni,Caroní,Municipio Caroní,VE-F,Bolívar,803299,950012,1033036,1212615,831264,1612,515.67,Ciudad Guayana,0.71,708.42,4437
92452058B35839392546530,ve_miranda_carrizal,Carrizal,Municipio Carrizal,VE-M,Miranda,52681,58821,61494,64443,60392,32,1887.25,Carrizal,0.727,740.18,4981
92452058B8554820713404,ve_delta_amacuro_casacoima,Casacoima,Municipio Casacoima,VE-Y,Delta Amacuro,32669,40692,46309,86391,38839,2921,13.29,Sierra Imataca,,,
92452058B12262203467904,ve_zulia_catatumbo,Catatumbo,Municipio Catatumbo,VE-V,Zulia,40346,47167,50882,62311,49117,5225,9.4,Encontrados,0.723,974.96,4848
92452058B92934117405956,ve_miranda_chacao,Chacao,Municipio Chacao,VE-M,Miranda,71330,80011,83879,88880,68985,13,5306.53,Chacao,0.733,1025.39,5168
92452058B96684435366560,ve_guarico_chaguaramas,Chaguaramas,Municipio Chaguaramas,VE-J,Guárico,14324,17728,19758,24921,17095,2069,8.15,Chaguaramas,,,
92452058B26692301480200,ve_yaracuy_cocorote,Cocorote,Municipio Cocorote,VE-U,Yaracuy,44473,52803,57495,68864,52444,135,388.47,Cocorote,,,
92452058B212448851474,ve_falcon_colina,Colina,Municipio Colina,VE-I,Falcón,42671,49295,52897,60297,48451,582,83.24,La Vela de Coro,,,
92452058B89776134514459,ve_zulia_colon,Colón,Municipio Colón,VE-V,Zulia,126359,145301,155203,182680,157067,3368,46.63,San Carlos del Zulia,0.746,1357.14,5649
92452058B51720127769836,ve_tachira_cordoba,Córdoba,Municipio Córdoba,VE-S,Táchira,32992,35452,36808,43002,38372,619,61.99,Santa Ana,,,
92452058B43990033715561,ve_lara_crespo,Crespo,Municipio Crespo,VE-K,Lara,,,,,58960,875,67.38,Duaca,0.724,833.91,4896
92452058B19007337502862,ve_miranda_cristobal_rojas,Cristóbal Rojas,Municipio Cristóbal Rojas,VE-M,Miranda,131622,147149,153953,161829,140596,120,1171.63,Charallave,0.761,879.72,6244
92452058B3115924902263,ve_barinas_cruz_paredes,Cruz Paredes,Municipio Cruz Paredes,VE-E,Barinas,24929,29642,32216,38680,32648,778,41.96,Barrancas,,,
92452058B32391304036894,ve_sucre_cruz_salmeron_acosta,Cruz Salmerón Acosta,Municipio Cruz Salmerón Acosta,VE-R,Sucre,36975,42390,45421,54163,44811,612,73.22,Araya,,,
92452058B15505529275902,ve_falcon_dabajuro,Dabajuro,Municipio Dabajuro,VE-I,Falcón,23810,28117,30571,36729,28009,1144,24.48,Dabajuro,,,
92452058B27987332660152,ve_falcon_democracia,Democracia,Municipio Democracia,VE-I,Falcón,10392,11894,12692,14156,12415,2602,4.77,Pedregal,,,
92452058B72966397381157,ve_nueva_esparta_diaz,Díaz,Municipio Díaz,VE-O,Nueva Esparta,,,,,88696,166,534.31,San Juan Bautista,,,
92452058B45156381863749,ve_carabobo_diego_ibarra,Diego Ibarra,Municipio Diego Ibarra,VE-G,Carabobo,101875,116142,123257,145494,130961,79,1657.73,Mariara,0.714,1033.59,4576
92452058B65625562328801,ve_bolivar_el_callao,El Callao,Municipio El Callao,VE-F,Bolívar,22957,26863,29026,33219,26963,2223,12.12,El Callao,0.644,424.6,2858
92452058B59483171465423,ve_miranda_el_hatillo,EL Hatillo,Municipio EL Hatillo,VE-M,Miranda,84362,93970,98100,102221,82439,81,1017.76,El Hatillo,0.706,742.26,4322
92452058B23928909517794,ve_guarico_el_socorro,El Socorro,Municipio El Socorro,VE-J,Guárico,17217,20914,23046,27793,21809,2659,8.2,El Socorro,,,
92452058B55958295548986,ve_trujillo_escuque,Escuque,Municipio Escuque,VE-T,Trujillo,28967,34560,37644,44616,33031,165,200.18,Escuque,,,
92452058B46678467131598,ve_portuguesa_esteller,Esteller,Municipio Esteller,VE-P,Portuguesa,44726,52098,56277,67439,54303,754,72.01,Píritu,,,
92452058B41516758992982,ve_falcon_federacion,Federación,Municipio Federación,VE-I,Falcón,29862,35390,38561,46716,35135,1084,32.41,Churuguara,,,
92452058B4465653427750,ve_tachira_fernandez_feo,Fernández Feo,Municipio Fernández Feo,VE-S,Táchira,44876,48894,51184,61775,53939,1084,49.75,San Rafael del Piñal,,,
92452058B62931079063514,ve_anzoategui_francisco_del_carmen_carvajal,Francisco del Carmen Carvajal,Municipio Francisco del Carmen Carvajal,VE-B,Anzoátegui,14526,16388,17381,18975,20804,125,166.43,Valle de Guanape,0.665,90.91,3305
92452058B43821030143886,ve_zulia_francisco_javier_pulgar,Francisco Javier Pulgar,Municipio Francisco Javier Pulgar,VE-V,Zulia,33236,38051,40537,47216,42259,800,52.82,Pueblo Nuevo El Chivo,0.717,709.57,4659
92452058B79162136428337,ve_aragua_francisco_linares_alcantara,Francisco Linares Alcántara,Municipio Francisco Linares Alcántara,VE-D,Aragua,127459,141351,148044,167392,149360,24,6223.33,Santa Rita,0.683,317.03,3712
92452058B94720386415889,ve_nueva_esparta_garcia,García,Municipio García,VE-O,Nueva Esparta,,,,,80441,85,946.36,El Valle del Espíritu Santo,,,
92452058B38365579478512,ve_tachira_garcia_de_hevia,García de Hevia,Municipio García de Hevia,VE-S,Táchira,47694,52407,55141,67890,63736,911,69.96,La Fría,,,
92452058B72866558471416,ve_nueva_esparta_gomez,Gómez,Municipio Gómez,VE-O,Nueva Esparta,,,,,49814,96,518.89,Santa Ana,,,
92452058B73629823948973,ve_bolivar_gran_sabana,Gran Sabana,Municipio Gran Sabana,VE-F,Bolívar,34302,40263,43585,50251,34309,32990,1.03,Santa Elena de Uairén,0.671,341.47,3430
92452058B76847227335777,ve_carabobo_guacara,Guacara,Municipio Guacara,VE-G,Carabobo,176658,198883,209477,239905,213815,165,1295.84,Guacara,0.708,800.74,4390
92452058B8376465303279,ve_miranda_guaicaipuro,Guaicaipuro,Municipio Bolivariano Guaicaipuro,VE-M,Miranda,267654,302006,317722,341404,287664,661,435.19,Los Teques,0.76,3476.73,6214
92452058B33473960581249,ve_portuguesa_guanare,Guanare,Municipio Guanare,VE-P,Portuguesa,202281,235997,254645,298597,244050,2008,121.53,Guanare,,,
92452058B74462864631262,ve_portuguesa_guanarito,Guanarito,Municipio Guanarito,VE-P,Portuguesa,37674,44234,48013,58662,47667,3103,15.36,Guanarito,,,
92452058B94128330205113,ve_anzoategui_guanta,Guanta,Municipio Guanta,VE-B,Anzoátegui,31893,38605,42706,55145,38200,67,570.14,Guanta,0.672,103.23,3455
92452058B8560426021820,ve_merida_guaraque,Guaraque,Municipio Guaraque,VE-L,Mérida,9087,10872,11863,13891,11533,533,21.63,Guaraque,0.62,81.01,2448
92452058B12619730938493,ve_tachira_guasimos,Guasimos,Municipio Guasimos,VE-S,Táchira,43677,48087,50654,62659,51029,32,1594.65,Palmira,,,
92452058B41510746407735,ve_bolivar_angostura_del_orinoco,Angostura del Orinoco,Municipio Angostura del Orinoco (ex Heres),VE-F,Bolívar,373572,440396,477970,556788,395176,5851,67.36,Ciudad Bolívar,0.66,344.9,3177
92452058B63992196257399,ve_lara_iribarren,Iribarren,Municipio Iribarren,VE-K,Lara,,,,,1225175,2760,443.9,Barquisimeto,0.739,5120.87,5407
92452058B13526806799320,ve_falcon_jacura,Jacura,Municipio Jacura,VE-I,Falcón,11243,13353,14570,17755,13046,1842,7.08,Jacura,,,
92452058B82426430242133,ve_tachira_jauregui,Jáuregui,Municipio Jáuregui,VE-S,Táchira,40683,44762,47135,58224,48172,444,108.49,La Grita,,,
92452058B2023603244390,ve_zulia_jesus_enrique_lossada,Jesús Enrique Lossada,Municipio Jesús Enrique Lossada,VE-V,Zulia,119110,135586,143949,165356,147280,3533,41.68,La Concepción,0.753,579.2,5910
92452058B27709882446555,ve_zulia_jesus_maria_semprum,Jesús María Semprum,Municipio Jesús María Semprum,VE-V,Zulia,30569,34518,36469,41091,38671,6003,6.44,Casigua El Cubo,0.759,676.47,6150
92452058B9761229691883,ve_lara_jimenez,Jimenez,Municipio Jimenez,VE-K,Lara,,,,,113647,768,147.97,Quibor,0.672,260.11,3458
92452058B12753025075780,ve_aragua_jose_angel_lamas,José Ángel Lamas,Municipio José Ángel Lamas,VE-D,Aragua,33605,36695,38076,41485,39191,20,1959.55,Santa Cruz,0.635,69.94,2704
92452058B17559996625330,ve_yaracuy_jose_antonio_paez,José Antonio Páez,Municipio José Antonio Páez,VE-U,Yaracuy,19985,24262,26773,33824,23806,135,176.34,Sabana de Parra,,,
92452058B50490503212565,ve_trujillo_jose_felipe_marquez_canizales,José Felipe Márquez Cañizales,Municipio José Felipe Márquez Cañizales,VE-T,Trujillo,4761,5748,6316,7816,6656,648,10.27,El Paradero,,,
92452058B25382681816620,ve_aragua_jose_felix_ribas,José Félix Ribas,Municipio José Félix Ribas,VE-D,Aragua,152639,167789,174806,193523,175108,419,417.91,La Victoria,0.669,200.09,3379
92452058B71126113854602,ve_guarico_jose_felix_ribas,José Félix Ribas,Municipio José Félix Ribas,VE-J,Guárico,38259,46682,51582,62875,48731,2792,17.45,Tucupido,,,
92452058B4239970506529,ve_anzoategui_jose_gregorio_monagas,José Gregorio Monagas,Municipio José Gregorio Monagas,VE-B,Anzoátegui,17808,19811,20835,21993,21731,9176,2.36,Mapire,0.67,104.34,3395
92452058B29935113777127,ve_tachira_jose_maria_vargas,José María Vargas,Municipio José María Vargas,VE-S,Táchira,10134,10876,11283,13147,13543,85,159.32,El Cobre,,,
92452058B98714042459160,ve_aragua_jose_rafael_revenga,José Rafael Revenga,Municipio José Rafael Revenga,VE-D,Aragua,51012,56604,59304,67150,64200,192,334.37,El Consejo,0.637,130.68,2733
92452058B4495474982112,ve_guarico_jose_tadeo_monagas,José Tadeo Monagas,Municipio José Tadeo Monagas,VE-J,Guárico,77073,95664,106791,135551,92032,3455,26.63,Altagracia de Orituco,,,
92452058B55780217800828,ve_anzoategui_juan_antonio_sotillo,Juan Antonio Sotillo,Municipio Juan Antonio Sotillo,VE-B,Anzoátegui,252794,306481,339116,435826,296899,244,1216.79,Puerto La Cruz,0.653,1321.46,3042
